func,n,noise,interp,order,eval_type,nrmse,n_support
exp(-x²),501,0.01,s2_aaa_mle,0,interior,0.039158512463713185,5
exp(-x²),501,0.01,s3_se,0,interior,0.007514688533868492,13
exp(-x²),501,0.01,agp_robust,1,interior,0.014674098139433822,-1
exp(-x²),501,0.01,aaad,1,interior,0.18047103861008276,5
exp(-x²),501,0.01,s2_aaa_mle,1,interior,0.1458723066869185,5
exp(-x²),501,0.01,s3_se,1,interior,2.4238446314975253,13
exp(-x²),501,0.01,agp_robust,2,interior,0.04722940212511478,-1
exp(-x²),501,0.01,aaad,2,interior,4.275198555662494,5
exp(-x²),501,0.01,s2_aaa_mle,2,interior,0.3553730568275039,5
exp(-x²),501,0.01,s3_se,2,interior,477.1328943513933,13
exp(-x²),501,0.01,agp_robust,3,interior,0.09137421635642493,-1
exp(-x²),501,0.01,aaad,3,interior,145.7951586608129,5
exp(-x²),501,0.01,s2_aaa_mle,3,interior,9.055683885423168,5
exp(-x²),501,0.01,s3_se,3,interior,19787.01537965818,13
exp(-x²),501,0.01,agp_robust,4,interior,0.10269416071896943,-1
exp(-x²),501,0.01,aaad,4,interior,5712.362036504184,5
exp(-x²),501,0.01,s2_aaa_mle,4,interior,297.6367139735592,5
exp(-x²),501,0.01,s3_se,4,interior,2.7788509277519092e7,13
exp(-x²),501,0.01,agp_robust,5,interior,0.15085310384400386,-1
exp(-x²),501,0.01,aaad,5,interior,254278.5697657056,5
exp(-x²),501,0.01,s2_aaa_mle,5,interior,10650.03380952908,5
exp(-x²),501,0.01,s3_se,5,interior,1.2990371307823013e10,13
exp(-x²),501,0.01,agp_robust,6,interior,0.23371545144888042,-1
exp(-x²),501,0.01,aaad,6,interior,1.3198783604659012e7,5
exp(-x²),501,0.01,s2_aaa_mle,6,interior,416801.5065593819,5
exp(-x²),501,0.01,s3_se,6,interior,2.691144099446092e12,13
exp(-x²),501,0.01,agp_robust,7,interior,0.3018979238845605,-1
exp(-x²),501,0.01,aaad,7,interior,8.13119712315184e8,5
exp(-x²),501,0.01,s2_aaa_mle,7,interior,1.760890727779685e7,5
exp(-x²),501,0.01,s3_se,7,interior,3.7810757720356525e14,13
exp(-x²),501,0.01,agp_robust,0,on_data,0.002496101518875022,-1
exp(-x²),501,0.01,aaad,0,on_data,0.05577375485924025,5
exp(-x²),501,0.01,s2_aaa_mle,0,on_data,0.03517917265272665,5
exp(-x²),501,0.01,s3_se,0,on_data,0.0037228575424019705,13
exp(-x²),501,0.01,agp_robust,2,on_data,0.04258557898764204,-1
exp(-x²),501,0.01,aaad,2,on_data,0.56403231176065,5
exp(-x²),501,0.01,s2_aaa_mle,2,on_data,0.320593500281718,5
exp(-x²),501,0.01,s3_se,2,on_data,0.7289066389731292,13
exp(-x²),501,0.01,agp_robust,4,on_data,0.10106321060088228,-1
exp(-x²),501,0.01,aaad,4,on_data,136.2481790970495,5
exp(-x²),501,0.01,s2_aaa_mle,4,on_data,27.739024062064043,5
exp(-x²),501,0.01,s3_se,4,on_data,495.92036919020376,13
exp(-x²),501,0.01,agp_robust,6,on_data,0.22874718632392774,-1
exp(-x²),501,0.01,aaad,6,on_data,59447.67477718295,5
exp(-x²),501,0.01,s2_aaa_mle,6,on_data,15112.147357595411,5
exp(-x²),501,0.01,s3_se,6,on_data,734975.0184112226,13
exp(-x²),1501,0.0,agp_robust,0,interior,1.9690658937111673e-6,-1
exp(-x²),1501,0.0,aaad,0,interior,2.142088201201331e-15,15
exp(-x²),1501,0.0,s2_aaa_mle,0,interior,1.911507335392222e-13,13
exp(-x²),1501,0.0,s3_se,0,interior,8.60514855922493e-10,15
exp(-x²),1501,0.0,agp_robust,1,interior,5.968349420105009e-5,-1
exp(-x²),1501,0.0,aaad,1,interior,2.2098170956853287e-14,15
exp(-x²),1501,0.0,s2_aaa_mle,1,interior,2.9708465000168805e-12,13
exp(-x²),1501,0.0,s3_se,1,interior,7.028885699355728e-8,15
exp(-x²),1501,0.0,agp_robust,2,interior,0.0007529505288949781,-1
exp(-x²),1501,0.0,aaad,2,interior,3.2496534682812432e-12,15
exp(-x²),1501,0.0,s2_aaa_mle,2,interior,2.42609410001403e-10,13
exp(-x²),1501,0.0,s3_se,2,interior,1.9636874906833172e-6,15
exp(-x²),1501,0.0,agp_robust,3,interior,0.004317329921317274,-1
exp(-x²),1501,0.0,aaad,3,interior,9.550333440917694e-10,15
exp(-x²),1501,0.0,s2_aaa_mle,3,interior,5.923885666517605e-9,13
exp(-x²),1501,0.0,s3_se,3,interior,2.40816318093705e-5,15
exp(-x²),1501,0.0,agp_robust,4,interior,0.013493954761634428,-1
exp(-x²),1501,0.0,aaad,4,interior,1.3741121359521147e-7,15
exp(-x²),1501,0.0,s2_aaa_mle,4,interior,1.3083890186196803e-7,13
exp(-x²),1501,0.0,s3_se,4,interior,0.000164079595688155,15
exp(-x²),1501,0.0,agp_robust,5,interior,0.023102947549339767,-1
exp(-x²),1501,0.0,aaad,5,interior,3.050443053390369e-5,15
exp(-x²),1501,0.0,s2_aaa_mle,5,interior,3.965778481138373e-5,13
exp(-x²),1501,0.0,s3_se,5,interior,0.0006660983916330519,15
exp(-x²),1501,0.0,agp_robust,6,interior,0.020561601930392283,-1
exp(-x²),1501,0.0,aaad,6,interior,0.008447032643494366,15
exp(-x²),1501,0.0,s2_aaa_mle,6,interior,0.0035196048701658933,13
exp(-x²),1501,0.0,s3_se,6,interior,0.003921591805139469,15
exp(-x²),1501,0.0,agp_robust,7,interior,0.03445646743011599,-1
exp(-x²),1501,0.0,aaad,7,interior,0.6097316884511457,15
exp(-x²),1501,0.0,s2_aaa_mle,7,interior,2.8681611109543907,13
exp(-x²),1501,0.0,s3_se,7,interior,1.4487178850611397,15
exp(-x²),1501,0.0,agp_robust,0,on_data,1.6886122403272291e-6,-1
exp(-x²),1501,0.0,aaad,0,on_data,2.054751214417994e-15,15
exp(-x²),1501,0.0,s2_aaa_mle,0,on_data,2.1442784285684564e-13,13
exp(-x²),1501,0.0,s3_se,0,on_data,8.021080637305174e-10,15
exp(-x²),1501,0.0,agp_robust,2,on_data,0.0005236508458512451,-1
exp(-x²),1501,0.0,aaad,2,on_data,4.70290509123491e-12,15
exp(-x²),1501,0.0,s2_aaa_mle,2,on_data,2.349582116180871e-10,13
exp(-x²),1501,0.0,s3_se,2,on_data,1.5280813864790582e-6,15
exp(-x²),1501,0.0,agp_robust,4,on_data,0.00985772367776196,-1
exp(-x²),1501,0.0,aaad,4,on_data,2.8360108001614586e-8,15
exp(-x²),1501,0.0,s2_aaa_mle,4,on_data,1.4366403560392892e-6,13
exp(-x²),1501,0.0,s3_se,4,on_data,0.00012807138095670162,15
exp(-x²),1501,0.0,agp_robust,6,on_data,0.020531866681578807,-1
exp(-x²),1501,0.0,aaad,6,on_data,0.1334683657953504,15
exp(-x²),1501,0.0,s2_aaa_mle,6,on_data,1.900909281046892,13
exp(-x²),1501,0.0,s3_se,6,on_data,0.8711687507507069,15
exp(-x²),1501,1.0e-8,agp_robust,0,interior,1.961530817214858e-6,-1
exp(-x²),1501,1.0e-8,aaad,0,interior,3.045177439249907e-8,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,0,interior,1.8019384684411556e-8,12
exp(-x²),1501,1.0e-8,s3_se,0,interior,2.7547516115244477e-9,15
exp(-x²),1501,1.0e-8,agp_robust,1,interior,5.971555463998244e-5,-1
exp(-x²),1501,1.0e-8,aaad,1,interior,5.612387282303289e-7,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,1,interior,6.033432539133675e-7,12
exp(-x²),1501,1.0e-8,s3_se,1,interior,5.5294267139132356e-8,15
exp(-x²),1501,1.0e-8,agp_robust,2,interior,0.0007523767875669267,-1
exp(-x²),1501,1.0e-8,aaad,2,interior,1.2833409389059605e-5,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,2,interior,1.1834665827298641e-5,12
exp(-x²),1501,1.0e-8,s3_se,2,interior,2.3268078360553997e-6,15
exp(-x²),1501,1.0e-8,agp_robust,3,interior,0.004310581845119768,-1
exp(-x²),1501,1.0e-8,aaad,3,interior,0.00033001993432236175,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,3,interior,0.0003380225886971846,12
exp(-x²),1501,1.0e-8,s3_se,3,interior,3.4597567688587085e-5,15
exp(-x²),1501,1.0e-8,agp_robust,4,interior,0.013468540510930917,-1
exp(-x²),1501,1.0e-8,aaad,4,interior,0.03240856573333162,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,4,interior,0.033628641207103946,12
exp(-x²),1501,1.0e-8,s3_se,4,interior,0.0002907721054358903,15
exp(-x²),1501,1.0e-8,agp_robust,5,interior,0.02306576675104382,-1
exp(-x²),1501,1.0e-8,aaad,5,interior,3.616440600557681,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,5,interior,3.774966028396952,12
exp(-x²),1501,1.0e-8,s3_se,5,interior,0.0015586187726054853,15
exp(-x²),1501,1.0e-8,agp_robust,6,interior,0.02052662523079917,-1
exp(-x²),1501,1.0e-8,aaad,6,interior,439.42189418838547,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,6,interior,461.45627522443175,12
exp(-x²),1501,1.0e-8,s3_se,6,interior,0.0628002170456542,15
exp(-x²),1501,1.0e-8,agp_robust,7,interior,0.03425826332464309,-1
exp(-x²),1501,1.0e-8,aaad,7,interior,57465.20552993867,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,7,interior,60711.49195604003,12
exp(-x²),1501,1.0e-8,s3_se,7,interior,16.584917096998364,15
exp(-x²),1501,1.0e-8,agp_robust,0,on_data,1.679608658107594e-6,-1
exp(-x²),1501,1.0e-8,aaad,0,on_data,2.7810242864430207e-8,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,0,on_data,1.7838713140588113e-8,12
exp(-x²),1501,1.0e-8,s3_se,0,on_data,2.557507383447658e-9,15
exp(-x²),1501,1.0e-8,agp_robust,2,on_data,0.0005233113428755946,-1
exp(-x²),1501,1.0e-8,aaad,2,on_data,9.819162852594044e-5,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,2,on_data,0.00010473678801625482,12
exp(-x²),1501,1.0e-8,s3_se,2,on_data,1.9154410360015155e-6,15
exp(-x²),1501,1.0e-8,agp_robust,4,on_data,0.009839599427298316,-1
exp(-x²),1501,1.0e-8,aaad,4,on_data,8.504175687008871,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,4,on_data,9.394259077565334,12
exp(-x²),1501,1.0e-8,s3_se,4,on_data,0.0002759939942989752,15
exp(-x²),1501,1.0e-8,agp_robust,6,on_data,0.020488590627758502,-1
exp(-x²),1501,1.0e-8,aaad,6,on_data,1.0792306547147469e6,12
exp(-x²),1501,1.0e-8,s2_aaa_mle,6,on_data,1.23729116125161e6,12
exp(-x²),1501,1.0e-8,s3_se,6,on_data,0.019273552781569808,15
exp(-x²),1501,0.0001,agp_robust,0,interior,2.4474162731168225e-5,-1
exp(-x²),1501,0.0001,aaad,0,interior,0.0010947128243600996,5
exp(-x²),1501,0.0001,s2_aaa_mle,0,interior,0.0007472820228646649,5
exp(-x²),1501,0.0001,s3_se,0,interior,2.9795890375654724e-5,13
exp(-x²),1501,0.0001,agp_robust,1,interior,0.00026847434011198495,-1
exp(-x²),1501,0.0001,aaad,1,interior,0.00666996500453242,5
exp(-x²),1501,0.0001,s2_aaa_mle,1,interior,0.006450184616164883,5
exp(-x²),1501,0.0001,s3_se,1,interior,0.0005119713062003449,13
exp(-x²),1501,0.0001,agp_robust,2,interior,0.0022092060414689407,-1
exp(-x²),1501,0.0001,aaad,2,interior,0.023857648916979834,5
exp(-x²),1501,0.0001,s2_aaa_mle,2,interior,0.023311888245135155,5
exp(-x²),1501,0.0001,s3_se,2,interior,0.015410265393317427,13
exp(-x²),1501,0.0001,agp_robust,3,interior,0.010082386348113412,-1
exp(-x²),1501,0.0001,aaad,3,interior,0.044973965368659025,5
exp(-x²),1501,0.0001,s2_aaa_mle,3,interior,0.041309694747830306,5
exp(-x²),1501,0.0001,s3_se,3,interior,0.25391375268765826,13
exp(-x²),1501,0.0001,agp_robust,4,interior,0.027330310261905133,-1
exp(-x²),1501,0.0001,aaad,4,interior,0.09174957325363668,5
exp(-x²),1501,0.0001,s2_aaa_mle,4,interior,0.08419781786895206,5
exp(-x²),1501,0.0001,s3_se,4,interior,3.5962412375517254,13
exp(-x²),1501,0.0001,agp_robust,5,interior,0.04216814071863422,-1
exp(-x²),1501,0.0001,aaad,5,interior,0.19396658638675784,5
exp(-x²),1501,0.0001,s2_aaa_mle,5,interior,0.180873939822896,5
exp(-x²),1501,0.0001,s3_se,5,interior,53.29497506720679,13
exp(-x²),1501,0.0001,agp_robust,6,interior,0.03840347972489916,-1
exp(-x²),1501,0.0001,aaad,6,interior,0.392549496460109,5
exp(-x²),1501,0.0001,s2_aaa_mle,6,interior,0.3731921185428357,5
exp(-x²),1501,0.0001,s3_se,6,interior,860.7899717851559,13
exp(-x²),1501,0.0001,agp_robust,7,interior,0.07060907203024866,-1
exp(-x²),1501,0.0001,aaad,7,interior,20.135794846591093,5
exp(-x²),1501,0.0001,s2_aaa_mle,7,interior,6.961856130859761,5
exp(-x²),1501,0.0001,s3_se,7,interior,14972.736580438825,13
exp(-x²),1501,0.0001,agp_robust,0,on_data,1.7250628292921534e-5,-1
exp(-x²),1501,0.0001,aaad,0,on_data,0.0010680625550104521,5
exp(-x²),1501,0.0001,s2_aaa_mle,0,on_data,0.0006149487692768873,5
exp(-x²),1501,0.0001,s3_se,0,on_data,2.6939688381187618e-5,13
exp(-x²),1501,0.0001,agp_robust,2,on_data,0.0003606253685122168,-1
exp(-x²),1501,0.0001,aaad,2,on_data,0.020946947795119564,5
exp(-x²),1501,0.0001,s2_aaa_mle,2,on_data,0.019662425690775427,5
exp(-x²),1501,0.0001,s3_se,2,on_data,0.004007757423037613,13
exp(-x²),1501,0.0001,agp_robust,4,on_data,0.017330299069632918,-1
exp(-x²),1501,0.0001,aaad,4,on_data,0.090443677820328,5
exp(-x²),1501,0.0001,s2_aaa_mle,4,on_data,0.08281374384054414,5
exp(-x²),1501,0.0001,s3_se,4,on_data,0.06553555488050453,13
exp(-x²),1501,0.0001,agp_robust,6,on_data,0.03772757109824244,-1
exp(-x²),1501,0.0001,aaad,6,on_data,0.3960212936212662,5
exp(-x²),1501,0.0001,s2_aaa_mle,6,on_data,0.3748629574800526,5
exp(-x²),1501,0.0001,s3_se,6,on_data,2.2512114676218395,13
exp(-x²),1501,0.01,agp_robust,0,interior,0.0025891675426878966,-1
exp(-x²),1501,0.01,aaad,0,interior,0.6131362508668472,4
exp(-x²),1501,0.01,s2_aaa_mle,0,interior,0.0415792219681886,4
exp(-x²),1501,0.01,s3_se,0,interior,0.0030747246136793274,13
exp(-x²),1501,0.01,agp_robust,1,interior,0.014638247092434633,-1
exp(-x²),1501,0.01,aaad,1,interior,0.5307697899898663,4
exp(-x²),1501,0.01,s2_aaa_mle,1,interior,0.14520187449685726,4
exp(-x²),1501,0.01,s3_se,1,interior,0.05941320880312487,13
exp(-x²),1501,0.01,agp_robust,2,interior,0.04412915393479455,-1
exp(-x²),1501,0.01,aaad,2,interior,0.7224941881395964,4
exp(-x²),1501,0.01,s2_aaa_mle,2,interior,0.2900891633790274,4
exp(-x²),1501,0.01,s3_se,2,interior,3.273316428655063,13
exp(-x²),1501,0.01,agp_robust,3,interior,0.08102662816254112,-1
exp(-x²),1501,0.01,aaad,3,interior,10.794060951502455,4
exp(-x²),1501,0.01,s2_aaa_mle,3,interior,0.5798163185418997,4
exp(-x²),1501,0.01,s3_se,3,interior,380.5237942236379,13
exp(-x²),1501,0.01,agp_robust,4,interior,0.11560133136877777,-1
exp(-x²),1501,0.01,aaad,4,interior,224.59191445877894,4
exp(-x²),1501,0.01,s2_aaa_mle,4,interior,2.041918967433226,4
exp(-x²),1501,0.01,s3_se,4,interior,50178.421520847674,13
exp(-x²),1501,0.01,agp_robust,5,interior,0.15785934083381628,-1
exp(-x²),1501,0.01,aaad,5,interior,5071.6332781043475,4
exp(-x²),1501,0.01,s2_aaa_mle,5,interior,26.37600142685667,4
exp(-x²),1501,0.01,s3_se,5,interior,7.2673618785619335e6,13
exp(-x²),1501,0.01,agp_robust,6,interior,0.23302107479451395,-1
exp(-x²),1501,0.01,aaad,6,interior,124863.69992477127,4
exp(-x²),1501,0.01,s2_aaa_mle,6,interior,557.1872763440266,4
exp(-x²),1501,0.01,s3_se,6,interior,1.1456076281058729e9,13
exp(-x²),1501,0.01,agp_robust,7,interior,0.29450330062827645,-1
exp(-x²),1501,0.01,aaad,7,interior,3.3090211199235357e6,4
exp(-x²),1501,0.01,s2_aaa_mle,7,interior,13220.96102023999,4
exp(-x²),1501,0.01,s3_se,7,interior,1.943492293532574e11,13
exp(-x²),1501,0.01,agp_robust,0,on_data,0.00218532819561713,-1
exp(-x²),1501,0.01,aaad,0,on_data,0.5588599976863189,4
exp(-x²),1501,0.01,s2_aaa_mle,0,on_data,0.03613262559634789,4
exp(-x²),1501,0.01,s3_se,0,on_data,0.0037377509791355966,13
exp(-x²),1501,0.01,agp_robust,2,on_data,0.041696826996650914,-1
exp(-x²),1501,0.01,aaad,2,on_data,3.0980609367406213,4
exp(-x²),1501,0.01,s2_aaa_mle,2,on_data,0.31819387381330055,4
exp(-x²),1501,0.01,s3_se,2,on_data,0.5476366273685076,13
exp(-x²),1501,0.01,agp_robust,4,on_data,0.10299968996938438,-1
exp(-x²),1501,0.01,aaad,4,on_data,2962.792792835611,4
exp(-x²),1501,0.01,s2_aaa_mle,4,on_data,89.54125916376462,4
exp(-x²),1501,0.01,s3_se,4,on_data,228.44676166339167,13
exp(-x²),1501,0.01,agp_robust,6,on_data,0.22334618245672194,-1
exp(-x²),1501,0.01,aaad,6,on_data,4.67319478013055e6,4
exp(-x²),1501,0.01,s2_aaa_mle,6,on_data,223221.91983947094,4
exp(-x²),1501,0.01,s3_se,6,on_data,475719.072072224,13
LV_y1,101,0.0,agp_robust,0,interior,3.4705408846185606e-5,-1
LV_y1,101,0.0,aaad,0,interior,5.409202210562272e-7,46
LV_y1,101,0.0,s2_aaa_mle,0,interior,5.408957697548822e-7,41
LV_y1,101,0.0,s3_se,0,interior,0.000850366961759546,56
LV_y1,101,0.0,agp_robust,1,interior,0.0017471607800662822,-1
LV_y1,101,0.0,aaad,1,interior,0.0016083362405962848,46
LV_y1,101,0.0,s2_aaa_mle,1,interior,0.0016083358765546481,41
LV_y1,101,0.0,s3_se,1,interior,7.740365446928899,56
LV_y1,101,0.0,agp_robust,2,interior,Inf,-1
LV_y1,101,0.0,aaad,2,interior,Inf,46
LV_y1,101,0.0,s2_aaa_mle,2,interior,Inf,41
LV_y1,101,0.0,s3_se,2,interior,Inf,56
LV_y1,101,0.0,agp_robust,3,interior,Inf,-1
LV_y1,101,0.0,aaad,3,interior,Inf,46
LV_y1,101,0.0,s2_aaa_mle,3,interior,Inf,41
LV_y1,101,0.0,s3_se,3,interior,Inf,56
LV_y1,101,0.0,agp_robust,4,interior,Inf,-1
LV_y1,101,0.0,aaad,4,interior,Inf,46
LV_y1,101,0.0,s2_aaa_mle,4,interior,Inf,41
LV_y1,101,0.0,s3_se,4,interior,Inf,56
LV_y1,101,0.0,agp_robust,5,interior,Inf,-1
LV_y1,101,0.0,aaad,5,interior,Inf,46
LV_y1,101,0.0,s2_aaa_mle,5,interior,Inf,41
LV_y1,101,0.0,s3_se,5,interior,Inf,56
LV_y1,101,0.0001,agp_robust,0,interior,0.00012432814317988743,-1
LV_y1,101,0.0001,aaad,0,interior,0.00012328032751448846,51
LV_y1,101,0.0001,s2_aaa_mle,0,interior,0.00012328032751499616,51
LV_y1,101,0.0001,s3_se,0,interior,0.00015100345287019065,55
LV_y1,101,0.0001,agp_robust,1,interior,0.0023464849568782557,-1
LV_y1,101,0.0001,aaad,1,interior,0.0020693563639533445,51
LV_y1,101,0.0001,s2_aaa_mle,1,interior,0.0020693563639590986,51
LV_y1,101,0.0001,s3_se,1,interior,0.001634026230916161,55
LV_y1,101,0.0001,agp_robust,2,interior,Inf,-1
LV_y1,101,0.0001,aaad,2,interior,Inf,51
LV_y1,101,0.0001,s2_aaa_mle,2,interior,Inf,51
LV_y1,101,0.0001,s3_se,2,interior,Inf,55
LV_y1,101,0.0001,agp_robust,3,interior,Inf,-1
LV_y1,101,0.0001,aaad,3,interior,Inf,51
LV_y1,101,0.0001,s2_aaa_mle,3,interior,Inf,51
LV_y1,101,0.0001,s3_se,3,interior,Inf,55
LV_y1,101,0.0001,agp_robust,4,interior,Inf,-1
LV_y1,101,0.0001,aaad,4,interior,Inf,51
LV_y1,101,0.0001,s2_aaa_mle,4,interior,Inf,51
LV_y1,101,0.0001,s3_se,4,interior,Inf,55
LV_y1,101,0.0001,agp_robust,5,interior,Inf,-1
LV_y1,101,0.0001,aaad,5,interior,Inf,51
LV_y1,101,0.0001,s2_aaa_mle,5,interior,Inf,51
LV_y1,101,0.0001,s3_se,5,interior,Inf,55
LV_y1,501,0.0,agp_robust,0,interior,1.603664080535796e-5,-1
LV_y1,501,0.0,aaad,0,interior,5.297253129195652e-7,139
LV_y1,501,0.0,s2_aaa_mle,0,interior,5.297266265710705e-7,42
LV_y1,501,0.0,s3_se,0,interior,9.010872075519544e-7,179
LV_y1,501,0.0,agp_robust,1,interior,0.0004493693673322351,-1
LV_y1,501,0.0,aaad,1,interior,0.0005211927324269916,139
LV_y1,501,0.0,s2_aaa_mle,1,interior,0.000521192727382901,42
LV_y1,501,0.0,s3_se,1,interior,0.000522268796711674,179
LV_y1,501,0.0,agp_robust,2,interior,Inf,-1
LV_y1,501,0.0,aaad,2,interior,Inf,139
LV_y1,501,0.0,s2_aaa_mle,2,interior,Inf,42
LV_y1,501,0.0,s3_se,2,interior,Inf,179
LV_y1,501,0.0,agp_robust,3,interior,Inf,-1
LV_y1,501,0.0,aaad,3,interior,Inf,139
LV_y1,501,0.0,s2_aaa_mle,3,interior,Inf,42
LV_y1,501,0.0,s3_se,3,interior,Inf,179
LV_y1,501,0.0,agp_robust,4,interior,Inf,-1
LV_y1,501,0.0,aaad,4,interior,Inf,139
LV_y1,501,0.0,s2_aaa_mle,4,interior,Inf,42
LV_y1,501,0.0,s3_se,4,interior,Inf,179
LV_y1,501,0.0,agp_robust,5,interior,Inf,-1
LV_y1,501,0.0,aaad,5,interior,Inf,139
LV_y1,501,0.0,s2_aaa_mle,5,interior,Inf,42
LV_y1,501,0.0,s3_se,5,interior,Inf,179
LV_y1,501,0.0001,agp_robust,0,interior,3.1306722673940704e-5,-1
LV_y1,501,0.0001,aaad,0,interior,0.00014728816344717672,140
LV_y1,501,0.0001,s2_aaa_mle,0,interior,0.00012878499495097857,200
LV_y1,501,0.0001,s3_se,0,interior,0.00010637985009965214,189
LV_y1,501,0.0001,agp_robust,1,interior,0.0005691049739985068,-1
LV_y1,501,0.0001,aaad,1,interior,0.005855548240545735,140
LV_y1,501,0.0001,s2_aaa_mle,1,interior,0.00542393169914967,200
LV_y1,501,0.0001,s3_se,1,interior,0.002459232411658936,189
LV_y1,501,0.0001,agp_robust,2,interior,Inf,-1
LV_y1,501,0.0001,aaad,2,interior,Inf,140
LV_y1,501,0.0001,s2_aaa_mle,2,interior,Inf,200
LV_y1,501,0.0001,s3_se,2,interior,Inf,189
LV_y1,501,0.0001,agp_robust,3,interior,Inf,-1
LV_y1,501,0.0001,aaad,3,interior,Inf,140
LV_y1,501,0.0001,s2_aaa_mle,3,interior,Inf,200
LV_y1,501,0.0001,s3_se,3,interior,Inf,189
LV_y1,501,0.0001,agp_robust,4,interior,Inf,-1
LV_y1,501,0.0001,aaad,4,interior,Inf,140
LV_y1,501,0.0001,s2_aaa_mle,4,interior,Inf,200
LV_y1,501,0.0001,s3_se,4,interior,Inf,189
LV_y1,501,0.0001,agp_robust,5,interior,Inf,-1
LV_y1,501,0.0001,aaad,5,interior,Inf,140
LV_y1,501,0.0001,s2_aaa_mle,5,interior,Inf,200
LV_y1,501,0.0001,s3_se,5,interior,Inf,189
